timestamp,machine_id,temp_nozzle,pressure_injection,cooling_time
2026-03-01 08:40:00,PRESS_01,228.36,91.45,15.0
2026-03-01 08:40:01,PRESS_01,230.63,92.37,15.0
2026-03-01 08:40:02,PRESS_01,229.14,90.01,15.0
2026-03-01 08:40:03,PRESS_01,230.25,91.48,15.0
2026-03-01 08:40:04,PRESS_01,230.51,87.52,15.0
2026-03-01 08:40:05,PRESS_01,230.35,94.01,15.0
2026-03-01 08:40:06,PRESS_01,230.73,93.28,15.0
2026-03-01 08:40:07,PRESS_01,231.25,92.72,15.0
2026-03-01 08:40:08,PRESS_01,230.37,91.04,15.0
2026-03-01 08:40:09,PRESS_01,230.31,90.01,15.0
2026-03-01 08:40:10,PRESS_01,230.89,88.96,15.0
2026-03-01 08:40:11,PRESS_01,232.26,88.14,15.0
2026-03-01 08:40:12,PRESS_01,230.97,92.76,15.0
2026-03-01 08:40:13,PRESS_01,229.79,87.77,15.0
2026-03-01 08:40:14,PRESS_01,231.39,90.41,15.0
2026-03-01 08:40:15,PRESS_01,230.98,89.78,15.0
2026-03-01 08:40:16,PRESS_01,232.08,85.77,15.0
2026-03-01 08:40:17,PRESS_01,230.45,92.68,15.0
2026-03-01 08:40:18,PRESS_01,230.13,90.6,15.0
2026-03-01 08:40:19,PRESS_01,229.48,90.04,15.0
2026-03-01 08:40:20,PRESS_01,227.99,88.56,15.0
2026-03-01 08:40:21,PRESS_01,229.06,91.34,15.0
2026-03-01 08:40:22,PRESS_01,229.31,88.92,15.0
2026-03-01 08:40:23,PRESS_01,229.55,88.5,15.0
2026-03-01 08:40:24,PRESS_01,230.32,90.76,15.0
2026-03-01 08:40:25,PRESS_01,230.99,91.31,15.0
2026-03-01 08:40:26,PRESS_01,230.66,89.34,15.0
2026-03-01 08:40:27,PRESS_01,229.53,88.26,15.0
2026-03-01 08:40:28,PRESS_01,228.93,90.39,15.0
2026-03-01 08:40:29,PRESS_01,229.14,92.94,15.0
2026-03-01 08:40:30,PRESS_01,229.95,93.0,15.0
2026-03-01 08:40:31,PRESS_01,230.69,88.45,15.0
2026-03-01 08:40:32,PRESS_01,229.93,86.65,15.0
2026-03-01 08:40:33,PRESS_01,230.23,88.63,15.0
2026-03-01 08:40:34,PRESS_01,228.66,93.04,15.0
2026-03-01 08:40:35,PRESS_01,231.24,92.01,15.0
2026-03-01 08:40:36,PRESS_01,230.94,87.53,15.0
2026-03-01 08:40:37,PRESS_01,229.52,89.32,15.0
2026-03-01 08:40:38,PRESS_01,227.95,88.89,15.0
2026-03-01 08:40:39,PRESS_01,229.34,90.25,15.0
2026-03-01 08:40:40,PRESS_01,233.04,89.96,15.0
2026-03-01 08:40:41,PRESS_01,230.15,89.5,15.0
2026-03-01 08:40:42,PRESS_01,230.89,87.85,15.0
2026-03-01 08:40:43,PRESS_01,232.28,89.75,15.0
2026-03-01 08:40:44,PRESS_01,229.53,91.94,15.0
2026-03-01 08:40:45,PRESS_01,228.93,91.44,15.0
2026-03-01 08:40:46,PRESS_01,231.69,89.52,15.0
2026-03-01 08:40:47,PRESS_01,232.46,91.29,15.0
2026-03-01 08:40:48,PRESS_01,230.79,92.73,15.0
2026-03-01 08:40:49,PRESS_01,231.96,90.52,15.0
2026-03-01 08:40:50,PRESS_01,230.96,92.79,15.0
2026-03-01 08:40:51,PRESS_01,228.61,86.54,15.0
2026-03-01 08:40:52,PRESS_01,229.93,86.49,15.0
2026-03-01 08:40:53,PRESS_01,229.62,90.63,15.0
2026-03-01 08:40:54,PRESS_01,229.67,89.72,15.0
2026-03-01 08:40:55,PRESS_01,228.8,91.58,15.0
2026-03-01 08:40:56,PRESS_01,228.72,85.79,15.0
2026-03-01 08:40:57,PRESS_01,229.75,91.83,15.0
2026-03-01 08:40:58,PRESS_01,230.1,87.67,15.0
2026-03-01 08:40:59,PRESS_01,230.12,90.88,15.0
2026-03-01 08:41:00,PRESS_01,230.11,89.47,15.0
2026-03-01 08:41:01,PRESS_01,230.58,86.52,15.0
2026-03-01 08:41:02,PRESS_01,228.93,87.39,15.0
2026-03-01 08:41:03,PRESS_01,231.62,91.42,15.0
2026-03-01 08:41:04,PRESS_01,230.22,87.1,15.0
2026-03-01 08:41:05,PRESS_01,230.89,92.77,15.0
2026-03-01 08:41:06,PRESS_01,230.69,89.93,15.0
2026-03-01 08:41:07,PRESS_01,230.76,90.55,15.0
2026-03-01 08:41:08,PRESS_01,231.11,91.81,15.0
2026-03-01 08:41:09,PRESS_01,229.73,88.68,15.0
2026-03-01 08:41:10,PRESS_01,229.52,91.07,15.0
2026-03-01 08:41:11,PRESS_01,229.59,88.5,15.0
2026-03-01 08:41:12,PRESS_01,230.0,92.21,15.0
2026-03-01 08:41:13,PRESS_01,230.16,89.45,15.0
2026-03-01 08:41:14,PRESS_01,230.38,90.17,15.0
2026-03-01 08:41:15,PRESS_01,227.68,91.39,15.0
2026-03-01 08:41:16,PRESS_01,230.49,90.03,15.0
2026-03-01 08:41:17,PRESS_01,231.27,92.43,15.0
2026-03-01 08:41:18,PRESS_01,230.96,88.3,15.0
2026-03-01 08:41:19,PRESS_01,229.02,92.23,15.0
2026-03-01 08:41:20,PRESS_01,227.75,89.7,15.0
2026-03-01 08:41:21,PRESS_01,230.53,86.5,15.0
2026-03-01 08:41:22,PRESS_01,230.28,91.91,15.0
2026-03-01 08:41:23,PRESS_01,228.22,93.32,15.0
2026-03-01 08:41:24,PRESS_01,228.79,91.15,15.0
2026-03-01 08:41:25,PRESS_01,229.9,90.14,15.0
2026-03-01 08:41:26,PRESS_01,228.46,92.52,15.0
2026-03-01 08:41:27,PRESS_01,230.39,93.24,15.0
2026-03-01 08:41:28,PRESS_01,228.49,89.64,15.0
2026-03-01 08:41:29,PRESS_01,230.25,90.12,15.0
2026-03-01 08:41:30,PRESS_01,230.8,89.61,15.0
2026-03-01 08:41:31,PRESS_01,232.55,90.08,15.0
2026-03-01 08:41:32,PRESS_01,226.54,90.17,15.0
2026-03-01 08:41:33,PRESS_01,231.51,88.15,15.0
2026-03-01 08:41:34,PRESS_01,228.82,88.32,15.0
2026-03-01 08:41:35,PRESS_01,228.71,89.04,15.0
2026-03-01 08:41:36,PRESS_01,231.09,93.05,15.0
2026-03-01 08:41:37,PRESS_01,227.09,89.24,15.0
2026-03-01 08:41:38,PRESS_01,230.36,90.41,15.0
2026-03-01 08:41:39,PRESS_01,232.28,85.98,15.0
2026-03-01 08:41:40,PRESS_01,226.89,94.12,15.0
2026-03-01 08:41:41,PRESS_01,230.9,88.86,15.0
2026-03-01 08:41:42,PRESS_01,230.21,90.49,15.0
2026-03-01 08:41:43,PRESS_01,229.29,90.28,15.0
2026-03-01 08:41:44,PRESS_01,230.43,94.03,15.0
2026-03-01 08:41:45,PRESS_01,231.16,93.48,15.0
2026-03-01 08:41:46,PRESS_01,228.39,89.31,15.0
2026-03-01 08:41:47,PRESS_01,230.29,86.16,15.0
2026-03-01 08:41:48,PRESS_01,231.42,91.28,15.0
2026-03-01 08:41:49,PRESS_01,229.56,89.63,15.0
2026-03-01 08:41:50,PRESS_01,231.5,88.41,15.0
2026-03-01 08:41:51,PRESS_01,231.55,89.5,15.0
2026-03-01 08:41:52,PRESS_01,230.91,90.17,15.0
2026-03-01 08:41:53,PRESS_01,232.68,88.23,15.0
2026-03-01 08:41:54,PRESS_01,229.31,86.99,15.0
2026-03-01 08:41:55,PRESS_01,228.68,91.43,15.0
2026-03-01 08:41:56,PRESS_01,231.92,91.65,15.0
2026-03-01 08:41:57,PRESS_01,229.99,88.21,15.0
2026-03-01 08:41:58,PRESS_01,231.08,88.1,15.0
2026-03-01 08:41:59,PRESS_01,228.38,89.38,15.0
2026-03-01 08:42:00,PRESS_01,227.56,87.24,15.0
2026-03-01 08:42:01,PRESS_01,232.26,86.87,15.0
2026-03-01 08:42:02,PRESS_01,228.57,90.14,15.0
2026-03-01 08:42:03,PRESS_01,230.15,89.53,15.0
2026-03-01 08:42:04,PRESS_01,227.6,91.7,15.0
2026-03-01 08:42:05,PRESS_01,229.47,92.44,15.0
2026-03-01 08:42:06,PRESS_01,229.23,91.96,15.0
2026-03-01 08:42:07,PRESS_01,231.56,89.07,15.0
2026-03-01 08:42:08,PRESS_01,231.06,87.34,15.0
2026-03-01 08:42:09,PRESS_01,230.32,92.44,15.0
2026-03-01 08:42:10,PRESS_01,230.62,94.81,15.0
2026-03-01 08:42:11,PRESS_01,230.69,89.27,15.0
2026-03-01 08:42:12,PRESS_01,233.41,93.27,15.0
2026-03-01 08:42:13,PRESS_01,228.08,88.43,15.0
2026-03-01 08:42:14,PRESS_01,228.75,91.29,15.0
2026-03-01 08:42:15,PRESS_01,230.69,91.13,15.0
2026-03-01 08:42:16,PRESS_01,228.04,88.72,15.0
2026-03-01 08:42:17,PRESS_01,229.82,86.36,15.0
2026-03-01 08:42:18,PRESS_01,228.95,92.71,15.0
2026-03-01 08:42:19,PRESS_01,228.14,92.91,15.0
2026-03-01 08:42:20,PRESS_01,231.31,89.42,15.0
2026-03-01 08:42:21,PRESS_01,229.22,91.66,15.0
2026-03-01 08:42:22,PRESS_01,229.05,88.52,15.0
2026-03-01 08:42:23,PRESS_01,229.97,85.74,15.0
2026-03-01 08:42:24,PRESS_01,228.26,89.37,15.0
2026-03-01 08:42:25,PRESS_01,230.57,88.4,15.0
2026-03-01 08:42:26,PRESS_01,229.76,86.77,15.0
2026-03-01 08:42:27,PRESS_01,231.12,90.44,15.0
2026-03-01 08:42:28,PRESS_01,230.37,90.98,15.0
2026-03-01 08:42:29,PRESS_01,230.09,89.03,15.0
2026-03-01 08:42:30,PRESS_01,231.36,90.31,15.0
2026-03-01 08:42:31,PRESS_01,229.8,89.98,15.0
2026-03-01 08:42:32,PRESS_01,229.96,89.65,15.0
2026-03-01 08:42:33,PRESS_01,230.54,88.13,15.0
2026-03-01 08:42:34,PRESS_01,228.96,91.12,15.0
2026-03-01 08:42:35,PRESS_01,229.83,91.94,15.0
2026-03-01 08:42:36,PRESS_01,230.49,88.89,15.0
2026-03-01 08:42:37,PRESS_01,230.69,92.39,15.0
2026-03-01 08:42:38,PRESS_01,230.54,91.33,15.0
2026-03-01 08:42:39,PRESS_01,229.79,91.99,15.0
2026-03-01 08:42:40,PRESS_01,229.3,90.68,15.0
2026-03-01 08:42:41,PRESS_01,233.08,91.08,15.0
2026-03-01 08:42:42,PRESS_01,229.5,89.15,15.0
2026-03-01 08:42:43,PRESS_01,229.91,91.7,15.0
2026-03-01 08:42:44,PRESS_01,230.17,88.7,15.0
2026-03-01 08:42:45,PRESS_01,229.22,90.3,15.0
2026-03-01 08:42:46,PRESS_01,230.05,90.91,15.0
2026-03-01 08:42:47,PRESS_01,231.1,95.45,15.0
2026-03-01 08:42:48,PRESS_01,228.25,91.37,15.0
2026-03-01 08:42:49,PRESS_01,230.12,86.31,15.0
2026-03-01 08:42:50,PRESS_01,231.5,90.84,15.0
2026-03-01 08:42:51,PRESS_01,230.96,86.6,15.0
2026-03-01 08:42:52,PRESS_01,229.74,87.84,15.0
2026-03-01 08:42:53,PRESS_01,232.6,92.29,15.0
2026-03-01 08:42:54,PRESS_01,229.18,86.93,15.0
2026-03-01 08:42:55,PRESS_01,230.23,92.18,15.0
2026-03-01 08:42:56,PRESS_01,227.92,88.14,15.0
2026-03-01 08:42:57,PRESS_01,228.67,91.73,15.0
2026-03-01 08:42:58,PRESS_01,229.56,89.34,15.0
2026-03-01 08:42:59,PRESS_01,230.21,88.24,15.0
2026-03-01 08:43:00,PRESS_01,228.27,92.74,15.0
2026-03-01 08:43:01,PRESS_01,231.75,90.36,15.0
2026-03-01 08:43:02,PRESS_01,230.3,92.52,15.0
2026-03-01 08:43:03,PRESS_01,230.19,89.16,15.0
2026-03-01 08:43:04,PRESS_01,230.05,92.79,15.0
2026-03-01 08:43:05,PRESS_01,230.06,88.66,15.0
2026-03-01 08:43:06,PRESS_01,230.18,91.31,15.0
2026-03-01 08:43:07,PRESS_01,230.64,91.11,15.0
2026-03-01 08:43:08,PRESS_01,229.01,91.54,15.0
2026-03-01 08:43:09,PRESS_01,230.03,88.58,15.0
2026-03-01 08:43:10,PRESS_01,230.91,89.09,15.0
2026-03-01 08:43:11,PRESS_01,228.11,88.0,15.0
2026-03-01 08:43:12,PRESS_01,229.78,91.16,15.0
2026-03-01 08:43:13,PRESS_01,228.96,89.52,15.0
2026-03-01 08:43:14,PRESS_01,228.54,91.96,15.0
2026-03-01 08:43:15,PRESS_01,232.06,93.22,15.0
2026-03-01 08:43:16,PRESS_01,231.16,91.73,15.0
2026-03-01 08:43:17,PRESS_01,227.51,90.35,15.0
2026-03-01 08:43:18,PRESS_01,229.4,91.76,15.0
2026-03-01 08:43:19,PRESS_01,226.95,90.39,15.0
2026-03-01 08:43:20,PRESS_01,229.74,92.24,15.0
2026-03-01 08:43:21,PRESS_01,231.86,88.14,15.0
2026-03-01 08:43:22,PRESS_01,228.94,90.46,15.0
2026-03-01 08:43:23,PRESS_01,232.08,90.12,15.0
2026-03-01 08:43:24,PRESS_01,228.47,88.79,15.0
2026-03-01 08:43:25,PRESS_01,230.24,90.48,15.0
2026-03-01 08:43:26,PRESS_01,229.16,88.75,15.0
2026-03-01 08:43:27,PRESS_01,228.82,92.28,15.0
2026-03-01 08:43:28,PRESS_01,229.0,89.07,15.0
2026-03-01 08:43:29,PRESS_01,229.41,86.79,15.0
2026-03-01 08:43:30,PRESS_01,228.96,92.46,15.0
2026-03-01 08:43:31,PRESS_01,228.55,88.07,15.0
2026-03-01 08:43:32,PRESS_01,228.4,89.82,15.0
2026-03-01 08:43:33,PRESS_01,232.26,89.73,15.0
2026-03-01 08:43:34,PRESS_01,230.08,88.41,15.0
2026-03-01 08:43:35,PRESS_01,229.93,92.46,15.0
2026-03-01 08:43:36,PRESS_01,230.17,94.26,15.0
2026-03-01 08:43:37,PRESS_01,231.51,89.83,15.0
2026-03-01 08:43:38,PRESS_01,229.87,93.26,15.0
2026-03-01 08:43:39,PRESS_01,230.16,92.82,15.0
2026-03-01 08:43:40,PRESS_01,232.4,89.59,15.0
2026-03-01 08:43:41,PRESS_01,230.42,91.96,15.0
2026-03-01 08:43:42,PRESS_01,230.92,91.52,15.0
2026-03-01 08:43:43,PRESS_01,228.4,88.3,15.0
2026-03-01 08:43:44,PRESS_01,229.41,92.43,15.0
2026-03-01 08:43:45,PRESS_01,228.52,93.05,15.0
2026-03-01 08:43:46,PRESS_01,230.94,92.31,15.0
2026-03-01 08:43:47,PRESS_01,228.88,90.14,15.0
2026-03-01 08:43:48,PRESS_01,230.36,90.51,15.0
2026-03-01 08:43:49,PRESS_01,230.35,89.45,15.0
2026-03-01 08:43:50,PRESS_01,230.16,92.07,15.0
2026-03-01 08:43:51,PRESS_01,228.6,93.09,15.0
2026-03-01 08:43:52,PRESS_01,231.18,88.07,15.0
2026-03-01 08:43:53,PRESS_01,230.46,91.8,15.0
2026-03-01 08:43:54,PRESS_01,228.52,90.08,15.0
2026-03-01 08:43:55,PRESS_01,229.91,88.71,15.0
2026-03-01 08:43:56,PRESS_01,230.11,88.8,15.0
2026-03-01 08:43:57,PRESS_01,231.65,88.75,15.0
2026-03-01 08:43:58,PRESS_01,230.95,86.69,15.0
2026-03-01 08:43:59,PRESS_01,229.81,90.02,15.0
2026-03-01 08:44:00,PRESS_01,229.77,89.21,15.0
2026-03-01 08:44:01,PRESS_01,229.2,91.51,15.0
2026-03-01 08:44:02,PRESS_01,231.2,89.84,15.0
2026-03-01 08:44:03,PRESS_01,228.68,93.59,15.0
2026-03-01 08:44:04,PRESS_01,228.94,87.08,15.0
2026-03-01 08:44:05,PRESS_01,227.58,90.2,15.0
2026-03-01 08:44:06,PRESS_01,229.74,92.06,15.0
2026-03-01 08:44:07,PRESS_01,230.73,90.58,15.0
2026-03-01 08:44:08,PRESS_01,229.67,92.22,15.0
2026-03-01 08:44:09,PRESS_01,232.24,92.02,15.0
2026-03-01 08:44:10,PRESS_01,229.44,91.56,15.0
2026-03-01 08:44:11,PRESS_01,229.52,87.79,15.0
2026-03-01 08:44:12,PRESS_01,228.92,89.28,15.0
2026-03-01 08:44:13,PRESS_01,230.12,94.12,15.0
2026-03-01 08:44:14,PRESS_01,228.94,92.65,15.0
2026-03-01 08:44:15,PRESS_01,229.62,85.97,15.0
2026-03-01 08:44:16,PRESS_01,229.39,92.35,15.0
2026-03-01 08:44:17,PRESS_01,230.41,90.81,15.0
2026-03-01 08:44:18,PRESS_01,231.59,87.93,15.0
2026-03-01 08:44:19,PRESS_01,228.74,85.47,15.0
2026-03-01 08:44:20,PRESS_01,231.05,91.12,15.0
2026-03-01 08:44:21,PRESS_01,230.87,87.63,15.0
2026-03-01 08:44:22,PRESS_01,228.07,87.36,15.0
2026-03-01 08:44:23,PRESS_01,228.89,93.11,15.0
2026-03-01 08:44:24,PRESS_01,231.2,89.08,15.0
2026-03-01 08:44:25,PRESS_01,230.36,88.64,15.0
2026-03-01 08:44:26,PRESS_01,230.44,87.72,15.0
2026-03-01 08:44:27,PRESS_01,230.9,88.3,15.0
2026-03-01 08:44:28,PRESS_01,230.97,89.15,15.0
2026-03-01 08:44:29,PRESS_01,229.05,93.23,15.0
2026-03-01 08:44:30,PRESS_01,230.21,89.36,15.0
2026-03-01 08:44:31,PRESS_01,230.91,87.32,15.0
2026-03-01 08:44:32,PRESS_01,231.33,89.72,15.0
2026-03-01 08:44:33,PRESS_01,230.72,86.9,15.0
2026-03-01 08:44:34,PRESS_01,229.54,90.01,15.0
2026-03-01 08:44:35,PRESS_01,231.24,91.36,15.0
2026-03-01 08:44:36,PRESS_01,229.53,90.64,15.0
2026-03-01 08:44:37,PRESS_01,231.51,89.6,15.0
2026-03-01 08:44:38,PRESS_01,229.63,86.22,15.0
2026-03-01 08:44:39,PRESS_01,229.67,86.52,15.0
2026-03-01 08:44:40,PRESS_01,229.86,91.98,15.0
2026-03-01 08:44:41,PRESS_01,227.46,92.47,15.0
2026-03-01 08:44:42,PRESS_01,229.6,89.95,15.0
2026-03-01 08:44:43,PRESS_01,229.4,86.57,15.0
2026-03-01 08:44:44,PRESS_01,229.06,94.19,15.0
2026-03-01 08:44:45,PRESS_01,228.68,86.82,15.0
2026-03-01 08:44:46,PRESS_01,230.17,89.83,15.0
2026-03-01 08:44:47,PRESS_01,229.61,90.03,15.0
2026-03-01 08:44:48,PRESS_01,230.77,88.83,15.0
2026-03-01 08:44:49,PRESS_01,230.23,92.05,15.0
2026-03-01 08:44:50,PRESS_01,228.81,85.36,15.0
2026-03-01 08:44:51,PRESS_01,230.8,95.01,15.0
2026-03-01 08:44:52,PRESS_01,229.99,90.4,15.0
2026-03-01 08:44:53,PRESS_01,229.65,93.18,15.0
2026-03-01 08:44:54,PRESS_01,229.91,89.63,15.0
2026-03-01 08:44:55,PRESS_01,231.09,89.03,15.0
2026-03-01 08:44:56,PRESS_01,228.46,91.76,15.0
2026-03-01 08:44:57,PRESS_01,229.29,88.05,15.0
2026-03-01 08:44:58,PRESS_01,232.52,89.64,15.0
2026-03-01 08:44:59,PRESS_01,230.59,90.06,15.0
2026-03-01 08:45:00,PRESS_01,228.94,91.38,15.0
2026-03-01 08:45:01,PRESS_01,230.38,88.68,15.0
2026-03-01 08:45:02,PRESS_01,230.52,88.97,15.0
2026-03-01 08:45:03,PRESS_01,228.67,87.59,15.0
2026-03-01 08:45:04,PRESS_01,230.32,89.23,15.0
2026-03-01 08:45:05,PRESS_01,231.8,89.91,15.0
2026-03-01 08:45:06,PRESS_01,229.06,90.32,15.0
2026-03-01 08:45:07,PRESS_01,228.45,89.83,15.0
2026-03-01 08:45:08,PRESS_01,230.38,90.39,15.0
2026-03-01 08:45:09,PRESS_01,231.56,95.2,15.0
2026-03-01 08:45:10,PRESS_01,230.81,92.36,15.0
2026-03-01 08:45:11,PRESS_01,233.05,87.99,15.0
2026-03-01 08:45:12,PRESS_01,230.16,89.04,15.0
2026-03-01 08:45:13,PRESS_01,231.01,90.54,15.0
2026-03-01 08:45:14,PRESS_01,229.02,90.02,15.0
2026-03-01 08:45:15,PRESS_01,231.26,87.39,15.0
2026-03-01 08:45:16,PRESS_01,229.04,88.11,15.0
2026-03-01 08:45:17,PRESS_01,230.39,92.48,15.0
2026-03-01 08:45:18,PRESS_01,227.59,90.19,15.0
2026-03-01 08:45:19,PRESS_01,228.89,92.01,15.0
2026-03-01 08:45:20,PRESS_01,229.72,90.26,15.0
2026-03-01 08:45:30,PRESS_01,226.53,89.96,15.0
2026-03-01 08:45:31,PRESS_01,231.88,92.79,15.0
2026-03-01 08:45:32,PRESS_01,230.45,88.92,15.0
2026-03-01 08:45:33,PRESS_01,230.58,89.46,15.0
2026-03-01 08:45:34,PRESS_01,229.38,92.12,15.0
2026-03-01 08:45:35,PRESS_01,229.37,92.25,15.0
2026-03-01 08:45:36,PRESS_01,229.29,94.12,15.0
2026-03-01 08:45:37,PRESS_01,228.03,88.09,15.0
2026-03-01 08:45:38,PRESS_01,229.81,86.03,15.0
2026-03-01 08:45:39,PRESS_01,226.91,86.05,15.0
2026-03-01 08:45:40,PRESS_01,229.65,89.47,15.0
2026-03-01 08:45:41,PRESS_01,230.4,89.61,15.0
2026-03-01 08:45:42,PRESS_01,230.36,89.1,15.0
2026-03-01 08:45:43,PRESS_01,230.86,91.19,15.0
2026-03-01 08:45:44,PRESS_01,229.61,91.07,15.0
2026-03-01 08:45:45,PRESS_01,229.77,86.96,15.0
2026-03-01 08:45:46,PRESS_01,231.09,88.19,15.0
2026-03-01 08:45:47,PRESS_01,231.07,90.65,15.0
2026-03-01 08:45:48,PRESS_01,229.9,86.25,15.0
2026-03-01 08:45:49,PRESS_01,231.85,89.27,15.0
2026-03-01 08:45:50,PRESS_01,230.76,89.77,15.0
2026-03-01 08:45:51,PRESS_01,229.67,90.39,15.0
2026-03-01 08:45:52,PRESS_01,230.03,89.47,15.0
2026-03-01 08:45:53,PRESS_01,229.93,90.85,15.0
2026-03-01 08:45:54,PRESS_01,230.6,90.09,15.0
2026-03-01 08:45:55,PRESS_01,230.75,89.15,15.0
2026-03-01 08:45:56,PRESS_01,232.67,92.97,15.0
2026-03-01 08:45:57,PRESS_01,230.91,86.12,15.0
2026-03-01 08:45:58,PRESS_01,230.73,89.33,15.0
2026-03-01 08:45:59,PRESS_01,228.83,89.28,15.0
2026-03-01 08:46:00,PRESS_01,228.96,91.01,15.0
2026-03-01 08:46:01,PRESS_01,231.94,91.65,15.0
2026-03-01 08:46:02,PRESS_01,233.32,86.89,15.0
2026-03-01 08:46:03,PRESS_01,229.39,88.11,15.0
2026-03-01 08:46:04,PRESS_01,231.48,89.56,15.0
2026-03-01 08:46:05,PRESS_01,230.23,91.27,15.0
2026-03-01 08:46:06,PRESS_01,228.25,88.76,15.0
2026-03-01 08:46:07,PRESS_01,231.2,88.9,15.0
2026-03-01 08:46:08,PRESS_01,227.94,88.2,15.0
2026-03-01 08:46:09,PRESS_01,229.66,90.33,15.0
2026-03-01 08:46:10,PRESS_01,229.92,88.77,15.0
2026-03-01 08:46:11,PRESS_01,231.13,89.74,15.0
2026-03-01 08:46:12,PRESS_01,230.25,88.88,15.0
2026-03-01 08:46:13,PRESS_01,231.81,89.22,15.0
2026-03-01 08:46:14,PRESS_01,230.09,92.07,15.0
2026-03-01 08:46:15,PRESS_01,230.34,90.51,15.0
2026-03-01 08:46:16,PRESS_01,227.63,91.36,15.0
2026-03-01 08:46:17,PRESS_01,230.07,91.08,15.0
2026-03-01 08:46:18,PRESS_01,230.22,88.88,15.0
2026-03-01 08:46:19,PRESS_01,231.07,90.4,15.0
2026-03-01 08:46:20,PRESS_01,228.45,92.62,15.0
2026-03-01 08:46:21,PRESS_01,228.28,91.8,15.0
2026-03-01 08:46:22,PRESS_01,231.78,87.79,15.0
2026-03-01 08:46:23,PRESS_01,229.85,89.57,15.0
2026-03-01 08:46:24,PRESS_01,229.79,93.66,15.0
2026-03-01 08:46:25,PRESS_01,228.69,89.39,15.0
2026-03-01 08:46:26,PRESS_01,231.8,89.35,15.0
2026-03-01 08:46:27,PRESS_01,228.88,90.53,15.0
2026-03-01 08:46:28,PRESS_01,230.97,89.21,15.0
2026-03-01 08:46:29,PRESS_01,230.67,87.25,15.0
2026-03-01 08:46:30,PRESS_01,228.41,89.12,15.0
2026-03-01 08:46:31,PRESS_01,230.71,91.52,15.0
2026-03-01 08:46:32,PRESS_01,228.58,91.45,15.0
2026-03-01 08:46:33,PRESS_01,230.2,88.24,15.0
2026-03-01 08:46:34,PRESS_01,228.4,90.46,15.0
2026-03-01 08:46:35,PRESS_01,231.55,90.07,15.0
2026-03-01 08:46:36,PRESS_01,228.88,86.26,15.0
2026-03-01 08:46:37,PRESS_01,231.84,92.08,15.0
2026-03-01 08:46:38,PRESS_01,230.36,92.96,15.0
2026-03-01 08:46:39,PRESS_01,230.27,88.94,15.0
2026-03-01 08:46:40,PRESS_01,230.67,88.34,15.0
2026-03-01 08:46:41,PRESS_01,228.81,91.54,15.0
2026-03-01 08:46:42,PRESS_01,231.03,87.45,15.0
2026-03-01 08:46:43,PRESS_01,228.52,89.11,15.0
2026-03-01 08:46:44,PRESS_01,229.15,90.95,15.0
2026-03-01 08:46:45,PRESS_01,230.06,92.33,15.0
2026-03-01 08:46:46,PRESS_01,230.38,88.71,15.0
2026-03-01 08:46:47,PRESS_01,227.73,90.36,15.0
2026-03-01 08:46:48,PRESS_01,227.95,88.69,15.0
2026-03-01 08:46:49,PRESS_01,229.13,88.98,15.0
2026-03-01 08:46:50,PRESS_01,228.42,88.55,15.0
2026-03-01 08:46:51,PRESS_01,231.38,92.29,15.0
2026-03-01 08:46:52,PRESS_01,231.84,90.02,15.0
2026-03-01 08:46:53,PRESS_01,230.33,92.32,15.0
2026-03-01 08:46:54,PRESS_01,228.24,91.61,15.0
2026-03-01 08:46:55,PRESS_01,231.56,88.22,15.0
2026-03-01 08:46:56,PRESS_01,231.66,94.12,15.0
2026-03-01 08:46:57,PRESS_01,230.93,91.19,15.0
2026-03-01 08:46:58,PRESS_01,228.66,92.14,15.0
2026-03-01 08:46:59,PRESS_01,228.77,90.74,15.0
2026-03-01 08:47:00,PRESS_01,230.57,83.41,15.0
2026-03-01 08:47:01,PRESS_01,230.49,95.24,15.0
2026-03-01 08:47:02,PRESS_01,227.49,89.89,15.0
2026-03-01 08:47:03,PRESS_01,227.66,88.21,15.0
2026-03-01 08:47:04,PRESS_01,227.68,90.32,15.0
2026-03-01 08:47:05,PRESS_01,230.95,90.82,15.0
2026-03-01 08:47:06,PRESS_01,228.88,88.78,15.0
2026-03-01 08:47:07,PRESS_01,230.33,88.2,15.0
2026-03-01 08:47:08,PRESS_01,228.41,89.52,15.0
2026-03-01 08:47:09,PRESS_01,228.87,90.82,15.0
2026-03-01 08:47:10,PRESS_01,231.56,95.2,15.0
2026-03-01 08:47:11,PRESS_01,230.41,91.29,15.0
2026-03-01 08:47:12,PRESS_01,229.28,88.93,15.0
2026-03-01 08:47:13,PRESS_01,231.54,89.45,15.0
2026-03-01 08:47:14,PRESS_01,230.09,92.45,15.0
2026-03-01 08:47:15,PRESS_01,229.68,93.0,15.0
2026-03-01 08:47:16,PRESS_01,230.69,90.91,15.0
2026-03-01 08:47:17,PRESS_01,229.22,91.02,15.0
2026-03-01 08:47:18,PRESS_01,229.49,90.94,15.0
2026-03-01 08:47:19,PRESS_01,229.88,91.93,15.0
2026-03-01 08:47:20,PRESS_01,229.96,94.08,15.0
2026-03-01 08:47:21,PRESS_01,229.67,88.93,15.0
2026-03-01 08:47:22,PRESS_01,230.42,92.16,15.0
2026-03-01 08:47:23,PRESS_01,231.28,90.33,15.0
2026-03-01 08:47:24,PRESS_01,230.41,90.68,15.0
